title,ratings,mean_ratings
power rangers: megaforce: the robo knight before christmas,447,3.5324384787472036
prague,487,3.5882956878850103
prairie dog manor,515,3.566990291262136
prakash electronics,496,3.528225806451613
pramface,477,3.5639412997903563
pranaam,490,3.6510204081632653
prank encounters,476,3.5703781512605044
prathi friendu avasramera,438,3.5901826484018264
prawaas,479,3.491649269311065
pray away,474,3.4725738396624473
prayanikudu,482,3.4429460580912865
prayer never fails,493,3.4594320486815415
preacher,1016,3.559055118110236
preachers' daughters,512,3.5888671875
precipice,487,3.4763860369609856
predatory lender,522,3.5565134099616857
preetam,491,3.5427698574338087
prelude to war,489,3.5092024539877302
prem gajra chilli chicken,478,3.6140167364016738
prem nagar,501,3.5818363273453095
prem qaidi,499,3.527054108216433
prem ratan dhan payo,486,3.5730452674897117
prema gulabi,494,3.529352226720648
prema kiligal,486,3.4979423868312756
prema pipasi,477,3.588050314465409
premachi goshta,498,3.5582329317269075
premasathi vattel te,502,3.5836653386454183
premature,455,3.5373626373626372
premonition,496,3.466733870967742
prep & landing,465,3.554838709677419
prep & landing: naughty vs. nice,433,3.566974595842956
prep & landing: operation secret santa,499,3.490981963927856
prescription thugs,1001,3.487012987012987
president,500,3.659
presidential address to congress and the nation and the republican response,508,3.5708661417322833
press your luck,961,3.5192507804370448
presto,470,3.5372340425531914
presunto culpable,445,3.542696629213483
pretend it’s a city,508,3.563976377952756
pretty guardian sailor moon eternal the movie,447,3.5906040268456376
pretty little stalker,473,3.492600422832981
pretty man,481,3.5384615384615383
pretty woman,504,3.5922619047619047
pretty woman (plus bonus content),477,3.5157232704402515
pretville,449,3.5155902004454345
prey,1454,3.5515818431911965
prey before you eat,471,3.4968152866242037
prey before you eat 2,478,3.481171548117155
price of love,494,3.5364372469635628
priceless,972,3.5252057613168724
pride,970,3.518041237113402
pride and prejudice,467,3.455032119914347
pride of the bowery,459,3.6209150326797386
pride on abc news live,508,3.5580708661417324
priest,971,3.5762100926879508
primal,490,3.523469387755102
primal fear,518,3.5328185328185326
primal grill with steven raichlen,504,3.613095238095238
primal rage,480,3.495833333333333
primal survivor,521,3.468330134357006
prime japan (4k uhd),457,3.572210065645514
prime japan [hd/sd ver] (english subtitled),504,3.5535714285714284
prime live events: blondie live at round chapel (4k uhd),462,3.487012987012987
prime rewind: inside the boys,473,3.5126849894291756
prime suspect (uk),448,3.494419642857143
prime suspect: tennison,491,3.6018329938900204
prime time,446,3.5257847533632285
primeval,469,3.502132196162047
primevideoqamovie11 us,465,3.5623655913978496
primevideoqatestmovie16 us,449,3.538975501113586
prince,483,3.5351966873706004
prince among slaves,475,3.437894736842105
prince charming,483,3.538302277432712
prince jai aur dumdaar viru,450,3.621111111111111
prince of central park,477,3.6268343815513626
prince of peoria,486,3.542181069958848
prince of peoria: a christmas moose miracle,529,3.555765595463138
prince of persia: the sands of time,493,3.5801217038539552
prince of stride: alternative,504,3.6011904761904763
princess castle,482,3.4419087136929463
princess cyd,969,3.5149638802889576
princess of the red ficus tree - dazang tukung,516,3.5930232558139537
princess principal,489,3.6032719836400817
princess protection program,484,3.509297520661157
princesses of the world,480,3.60625
print the legend,484,3.534090909090909
"priorities chapter one ""money isn't everything""",475,3.5526315789473686
prison break,475,3.5273684210526315
prison playbook,452,3.59070796460177
prison school,503,3.517892644135189
prison shadows (1936),480,3.4791666666666665
prisoner number a26188: surviving auschwitz,459,3.5631808278867103
prisoner x,516,3.481589147286822
prisoners,465,3.5376344086021505
prisoners of the sun,476,3.4800420168067228
prisoners' wives,544,3.5542279411764706
private life,457,3.5032822757111597
private lives,446,3.493273542600897
private network: who killed manuel buendía?,487,3.479466119096509
private practice,486,3.515432098765432
private property - a psycho-sexual thrill ride,500,3.508
priyasakhi,439,3.5182232346241458
pro wrestlers vs zombies,476,3.5220588235294117
pro14 rugby,479,3.536534446764092
problems,505,3.5287128712871287
prodigal son,497,3.5160965794768613
professional fighters league,491,3.584521384928717
professor,474,3.490506329113924
professor mack,509,3.505893909626719
professor shanku o el dorado,472,3.5667372881355934
prohibition: a film by ken burns and lynn novick,491,3.520366598778004
project a-ko 2: plot of the daitokuji financial group,482,3.54253112033195
project bakeover,470,3.4882978723404254
project greenlight,474,3.6012658227848102
project gutenberg,506,3.440711462450593
project marathwada,474,3.6413502109704643
project mc²,486,3.5895061728395063
project papa,487,3.5061601642710474
project power,479,3.5532359081419624
project restoration,506,3.491106719367589
project runway,487,3.5390143737166326
project s the series,501,3.503992015968064
projectununapprovedmovietarget,494,3.619433198380567
prom,525,3.5561904761904763
prom night,516,3.432170542635659
prometheus,494,3.4949392712550607
prometheus (4k uhd),482,3.495850622406639
promises,527,3.592030360531309
property brothers,469,3.4936034115138592
property brothers: buying & selling,476,3.5262605042016806
property brothers: forever home,446,3.591928251121076
pros and ex-cons,455,3.557142857142857
prosecuting evil: the extraordinary world of ben ferencz,451,3.5121951219512195
prospect,511,3.608610567514677
protibimbo,500,3.583
prowlers of the everglades,506,3.466403162055336
proxima,434,3.627880184331797
psiconautas,478,3.524058577405858
psych,510,3.546078431372549
psychic intervention,463,3.4427645788336934
psychic kids,513,3.5662768031189085
psychic kids: children of the paranormal,471,3.5
psychic princess,452,3.433628318584071
psychic tia,437,3.502288329519451
psycho,488,3.5665983606557377
psycho kickboxer,497,3.5814889336016096
psycho-pass,471,3.5414012738853504
psycho-pass (sub),450,3.546666666666667
psychokinesis,461,3.524945770065076
psychophony,478,3.594142259414226
ptsd: the dread that follows,460,3.533695652173913
public enemies,465,3.566666666666667
pucca: love recipe,497,3.5653923541247483
pudhu nellu pudhu naathu,507,3.554240631163708
pudhukottaiyilirundhu saravanan,438,3.5182648401826486
pudhumai penn,491,3.584521384928717
puella magi madoka magica,929,3.5242195909580194
puerta 7,470,3.484042553191489
puerto ricans in paris,432,3.584490740740741
puffin rock,457,3.462800875273523
pugazh,480,3.5229166666666667
pui pui molcar,453,3.5088300220750552
pukar,466,3.5675965665236054
pulanaivu,493,3.5496957403651117
pulang,484,3.5361570247933884
pull of the north,502,3.558764940239044
pulp fiction,470,3.568085106382979
pumpkin,468,3.573717948717949
punarjagran,459,3.4248366013071894
punascha,494,3.5242914979757085
pune 52,485,3.51340206185567
pungo - a witch's tale,465,3.518279569892473
punjab 1984,491,3.488798370672098
punnagai poove,483,3.572463768115942
pup academy,496,3.589717741935484
pup star,484,3.575413223140496
pup star: better 2gether,478,3.540794979079498
pup star: world tour,505,3.627722772277228
puppies crash christmas,479,3.4603340292275573
puppies vs. the world,465,3.553763440860215
puppy dog pals,456,3.5241228070175437
puppy for hanukkah,508,3.53248031496063
puppy star christmas,477,3.4958071278825997
pure,509,3.4852652259332024
pure the movie series,471,3.4745222929936306
pure the movie series 2,433,3.533487297921478
purgatory,474,3.4335443037974684
puriyatha puthir,448,3.6160714285714284
purl,505,3.5316831683168317
pururava,470,3.4436170212765957
pusher,469,3.509594882729211
pushpavalli,469,3.5628997867803838
pushpavalli (tamil),465,3.5236559139784944
pushpavalli (telugu),478,3.489539748953975
puss in book: trapped in an epic tale,502,3.516932270916335
puss in boots,513,3.5653021442495128
put your head on my shoulder,468,3.5673076923076925
putham pudhu kaalai,416,3.6201923076923075
puzzle (l'uomo senza memoria),460,3.498913043478261
pyaar ka punchnama,443,3.5519187358916477
pyaar ka punchnama 2,491,3.5071283095723014
pyaar ke side effects,508,3.5561023622047245
pyaar tune kya kiya,491,3.5926680244399187
pyar ke do pal,451,3.522172949002217
python for everybody,496,3.564516129032258
q ball,503,3.5089463220675943
q-force,456,3.4758771929824563
qarib qarib singlle,478,3.51255230125523
qb vii,431,3.4860788863109047
qb1: beyond the lights,483,3.497929606625259
qila,490,3.5142857142857142
qin dynasty epic,501,3.5818363273453095
qin empire: alliance,497,3.567404426559356
qing luo,489,3.5081799591002043
qismat,500,3.518
qlimax the source,476,3.4842436974789917
qt8: the first eight,493,3.495943204868154
quack pack,470,3.5606382978723405
quam's money,462,3.5183982683982684
quantico,492,3.5508130081300813
quantum of solace,982,3.5386965376782076
quantum of solace (4k uhd),490,3.5693877551020408
quarantine 2: terminal,516,3.441860465116279
quarantine girl,468,3.519230769230769
quarantine tales,515,3.5145631067961167
quark science,474,3.4968354430379747
quartet,463,3.4794816414686824
queen,478,3.587866108786611
queen - the making of a night at the opera (classic album),482,3.54149377593361
queen and i,442,3.4400452488687785
queen marie,487,3.530800821355236
queen of katwe,507,3.5680473372781063
queen of no marriage,499,3.502004008016032
queen of spades,473,3.5010570824524314
queen of the damned,445,3.398876404494382
queen of the desert,480,3.5614583333333334
queen of the south,480,3.4927083333333333
queen of the yukon,492,3.5284552845528454
queen sono,534,3.508426966292135
queen sugar,467,3.6038543897216275
queen victoria: secrets of a queen,495,3.507070707070707
queen: mercury rising,455,3.524175824175824
queens,456,3.5142543859649122
queens of comedy,528,3.5426136363636362
queens vs. kings,434,3.4907834101382487
queer as folk,474,3.5369198312236287
queer eye,487,3.3921971252566734
queer eye: we're in japan!,509,3.5805500982318272
queer nation,449,3.5189309576837418
queer·ious | the series,464,3.586206896551724
quest for the stanley cup,462,3.5984848484848486
quest for the unicorn,456,3.4484649122807016
quick draw,473,3.612050739957717
quicksand,513,3.4688109161793372
quid pro quo,475,3.448421052631579
quiet,468,3.4871794871794872
quiet room bears,512,3.537109375
quiet victory: the charlie wedemeyer story,491,3.5336048879837065
quigley down under,487,3.540041067761807
quilombo,504,3.5793650793650795
quincy,455,3.5384615384615383
quints,459,3.5359477124183005
quit,462,3.462121212121212
quién te cantará,497,3.5372233400402413
"quo vadis, aida?",512,3.5126953125
quota,517,3.5309477756286265
qurious como,493,3.5628803245436105
qué pena tu serie,501,3.5499001996007986
r.e.g.i.n.a. i am,497,3.5885311871227366
r.k.nagar,450,3.4955555555555557
r.l. stine's mostly ghostly,470,3.5319148936170213
raabta,450,3.5344444444444445
raajneeti,474,3.5348101265822787
raame aandalum raavane aandalum,529,3.564272211720227
raasi,492,3.459349593495935
raat akeli hai,473,3.460887949260042
raatchasi,481,3.501039501039501
raaz reboot,470,3.625531914893617
raazi,457,3.5229759299781183
rab ne bana di jodi,511,3.5273972602739727
rab se sohna isshq,511,3.5303326810176126
rabbids invasion,458,3.5163755458515285
rabid dogs,500,3.467
rabun,502,3.446215139442231
raccoon valley,500,3.525
race,495,3.595959595959596
race 2,474,3.5105485232067513
race 3,484,3.4845041322314048
race against time: the search for sarah,466,3.628755364806867
race to the center of the earth,442,3.4626696832579187
race to witch mountain,991,3.592835519677094
racer and the jailbird,466,3.5203862660944205
racetime,485,3.531958762886598
rachel allen's everyday kitchen,477,3.529350104821803
rachel getting married,506,3.452569169960474
racing scene,466,3.5
racing with the moon,481,3.579002079002079
racket boys,459,3.4651416122004357
radar - echoes of the past,473,3.492600422832981
radical: the controversial saga of dada figueiredo,474,3.5242616033755274
radio rebel,461,3.5477223427331888
radioactive,469,3.601279317697228
radioflash,491,3.4725050916496945
radiopetti,495,3.5303030303030303
radium girls,457,3.50109409190372
raees,479,3.5041753653444676
rafa nadal academy,475,3.468421052631579
"rafał banaś, michał leja laugh out loud",482,3.5311203319502074
raffles (1939),494,3.520242914979757
rafinha bastos: ultimatum,486,3.536008230452675
rag and bone,444,3.560810810810811
rag doll,471,3.537154989384289
rage,513,3.4649122807017543
rage and honor,455,3.5186813186813186
rage of bahamut virgin soul,509,3.482318271119843
rage of bahamut: genesis,488,3.4579918032786887
raging bull,487,3.608829568788501
raging bull shark,461,3.579175704989154
ragini mms,462,3.5476190476190474
ragini mms 2,459,3.549019607843137
ragnarok,488,3.519467213114754
rahasya,460,3.5663043478260867
raiders of the seven seas,476,3.5115546218487395
raiders!: the story of the greatest fan film ever made,994,3.5492957746478875
railroad tigers,502,3.585657370517928
rain fall,479,3.497912317327766
rain man,488,3.5184426229508197
rain on leaves (short),513,3.5623781676413255
rain shadow,499,3.472945891783567
rainbow high,460,3.5358695652173915
rainbow jelly,461,3.522776572668113
rainbow rangers,940,3.532446808510638
rainbow ruby,943,3.5334040296924707
rainbow time,459,3.4705882352941178
raise hell: the life and times of molly ivins,505,3.5514851485148515
raising arizona,472,3.6334745762711864
raising asia,484,3.4948347107438016
raising bipolar,483,3.6345755693581783
